New Mexico, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1901-2000
Missing: -99
Date,Value,Anomaly
201611,33.3,5.9
201612,24.5,4.0
201701,25.3,5.5
201702,30.1,6.6
201703,33.9,5.5
201704,37.7,2.1
201705,43.7,-0.4
201706,55.6,2.7
201707,60.2,2.1
201708,57.4,0.5
201709,51.8,2.0
201710,40.5,1.7
201711,34.3,6.9
201712,22.9,2.4
201801,20.3,0.5
201802,26.2,2.7
201803,31.3,2.9
201804,37.8,2.2
201805,47.9,3.8
201806,57.3,4.4
201807,60.7,2.6
201808,58.5,1.6
201809,52.1,2.3
201810,41.9,3.1
201811,26.4,-1.0
201812,23.1,2.6
201901,22.5,2.7
201902,24.0,0.5
201903,31.4,3.0
